train_acc,train_loss,val_acc,val_loss
0.5698199999999999,1.2116324,0.6567999999999999,0.97368675
0.6998,0.85348654,0.7128999999999999,0.82605535
0.74936,0.71876365,0.7214999999999999,0.8041877
0.77646,0.63768417,0.7505000000000002,0.728203
0.8022400000000002,0.5680477,0.7524000000000001,0.7175487
0.82172,0.51698875,0.7679,0.67321664
0.8363800000000001,0.46644935,0.7748,0.6778933
0.85146,0.42659807,0.7716000000000001,0.6951812
0.8669,0.3831705,0.7797000000000002,0.6680075
0.8796799999999999,0.35028577,0.7833,0.6610727
0.89152,0.31551716,0.7956,0.63956827
0.9059599999999999,0.28190875,0.7928000000000001,0.6577167
0.91534,0.2531378,0.795,0.6637233
0.92992,0.21878928,0.7988000000000003,0.66746163
0.9369200000000001,0.19722012,0.7973,0.68079025
0.94322,0.17827989,0.7964000000000001,0.6875187
0.94956,0.16299585,0.7962,0.68679965
0.9568799999999998,0.14609045,0.8007,0.69112486
0.95786,0.14110434,0.8004000000000002,0.69706887
0.9614400000000001,0.1347287,0.7986999999999999,0.69622785
