train_acc,train_loss,val_acc,val_loss
0.8205,0.9805754,0.9337000000000001,0.83827806
0.9739999999999999,0.2850719,0.9655,0.2467375
0.9934999999999998,0.119195975,0.9739000000000001,0.1817682
0.9995,0.05980282,0.9737,0.14176571
1.0,0.034825332,0.9765999999999999,0.11162117
1.0,0.021575239,0.9785,0.0990818
1.0,0.01633569,0.9786000000000001,0.0913247
1.0,0.013704267,0.9782,0.08763856
1.0,0.01080546,0.9793,0.08384613
1.0,0.009246727,0.9789,0.08153734
1.0,0.00827447,0.9792000000000001,0.07998032
1.0,0.0072805844,0.9789000000000001,0.07858913
1.0,0.006569964,0.9795,0.076668166
1.0,0.006349244,0.9795,0.07613592
1.0,0.0055418606,0.9792000000000001,0.07517161
1.0,0.00518484,0.9789,0.07462614
1.0,0.004939083,0.9789999999999999,0.07496841
1.0,0.0046308395,0.9791,0.074725404
1.0,0.004630769,0.9795999999999999,0.07406095
1.0,0.0046548033,0.9791,0.07393629
1.0,0.004552476,0.9795999999999999,0.07321689
1.0,0.004444771,0.9795,0.07315223
1.0,0.004308362,0.9795,0.07292538
1.0,0.0042536273,0.9793999999999999,0.07295109
1.0,0.0041526747,0.9793,0.07322231
