train_acc,train_loss,val_acc,val_loss,val_sens
0.8484,0.6339281,0.9717307692307691,0.15940502,0.8744807405152528
0.9046500000000001,0.4036743,0.9739423076923077,0.1225899,0.8813932720510355
0.9682105263157895,0.12743945,0.9771153846153845,0.07655806,0.8823411183341531
0.9701025641025642,0.11514646,0.9807692307692307,0.06688787,0.9451357130007686
0.9798888888888888,0.076766625,0.9871153846153846,0.047115687,0.9674072592068924
0.9795263157894738,0.07548006,0.9861538461538462,0.047431946,0.9647581475423458
0.9823529411764705,0.069891304,0.9867307692307693,0.046953544,0.9661272796625061
0.983891891891892,0.06265035,0.9872115384615386,0.044300053,0.972673743515462
0.9875,0.047459863,0.9878846153846154,0.037516918,0.9729950943764238
0.987611111111111,0.046912428,0.987596153846154,0.03900438,0.9726798748375913
0.9889333333333333,0.038206514,0.989423076923077,0.033890016,0.9740205293339812
0.9890857142857143,0.036814716,0.9896153846153847,0.03425134,0.979459007544843
0.9922857142857142,0.027226986,0.9911538461538462,0.034126043,0.9809593863194497
0.9922352941176471,0.028230095,0.9912500000000001,0.03418772,0.9765103250132212
0.9918461538461538,0.02836447,0.9903846153846154,0.03484615,0.9757440005097926
0.993090909090909,0.026152093,0.9904807692307694,0.03409843,0.9807590295651206
0.9935000000000002,0.02576148,0.9907692307692308,0.033045463,0.9759707153988483
0.9953749999999999,0.021291679,0.9906730769230769,0.03337356,0.9761237697907127
0.9954545454545456,0.018283,0.990769230769231,0.033664163,0.9763284748619725
0.9949677419354839,0.020715727,0.9907692307692308,0.033556364,0.9763482196165745
