train_acc,train_loss,val_acc,val_loss
0.6015199999999999,1.1205659,0.6394000000000001,1.0522773
0.73876,0.74770015,0.7332000000000001,0.7678859
0.78826,0.6071361,0.7723000000000003,0.67728883
0.8223,0.5182916,0.7884,0.62701064
0.84588,0.44568565,0.7804000000000001,0.6494811
0.8672000000000001,0.38404232,0.801,0.58631235
0.88878,0.3229328,0.8077999999999997,0.5910421
0.90516,0.2783665,0.8057,0.6156807
0.9203,0.2316449,0.7994999999999999,0.6633162
0.9372999999999999,0.18839689,0.8135000000000001,0.65004706
0.9486800000000001,0.15347616,0.8186,0.64341
0.9646600000000001,0.11152076,0.8194000000000001,0.6778564
0.9724400000000001,0.084898144,0.8161,0.7150609
0.9815800000000001,0.05990999,0.8247,0.72042185
0.9866000000000001,0.044273373,0.8264,0.72397876
0.99146,0.031323854,0.8278,0.75405586
0.99492,0.021461489,0.8311000000000002,0.751116
0.9968199999999999,0.015415766,0.8295999999999999,0.7693133
0.9975200000000001,0.01318207,0.8303999999999999,0.7744053
0.99792,0.011334931,0.8317000000000001,0.7703027
