train_acc,train_loss,val_acc,val_loss,val_sens
0.9981,0.0048943544,0.9912000000000001,0.04666667,0.9691159544159543
0.9976666666666667,0.009693852,0.9875999999999999,0.08308916,0.9636787138787138
0.9962000000000001,0.012960106,0.9915999999999999,0.042679824,0.9865980870980872
0.9974666666666667,0.0069528855,0.9903348837209301,0.042979736,0.9856906796906797
0.9987999999999999,0.004345048,0.9905395348837209,0.05150315,0.9840060643060642
0.9989,0.003963161,0.9906697674418603,0.039262604,0.9769630201162116
0.9979666666666666,0.0068622064,0.9915348837209302,0.043766,0.9851291983823899
0.9976999999999999,0.0072270334,0.99,0.04737754,0.9856294261294261
0.9990000000000001,0.0043010176,0.9891348837209302,0.04663314,0.9743042250106081
0.9984999999999999,0.0047754585,0.9883348837209301,0.057999197,0.9791729673793503
0.9991,0.002772878,0.9892,0.047574535,0.9726826782358696
0.9997,0.0016593816,0.99,0.047387533,0.9834519090051005
0.9993,0.0017856063,0.9908,0.04545345,0.9850117380649296
0.9994,0.0017116611,0.9911348837209302,0.04566728,0.9897652179184094
0.9997,0.0016867785,0.9898697674418605,0.04734537,0.983964729517921
0.9995,0.0019674788,0.9903348837209301,0.046192072,0.98542455857775
0.9996,0.001403244,0.9912000000000001,0.044517208,0.9862937893469809
0.9995,0.0017060862,0.99,0.045679763,0.983964729517921
0.9696333333333332,nan,0.2415627906976744,nan,0.1
0.2414333333333334,nan,0.24104186046511628,nan,0.1
0.2412,nan,0.2418232558139535,nan,0.1
