train_acc,train_loss,val_acc,val_loss
0.9511635944700462,0.3289534,0.5769000000000001,1.3736279
0.9941397849462367,0.038900893,0.6612,1.1670529
0.9970238095238095,0.02018559,0.6795000000000002,1.0222684
0.9988095238095239,0.009083199,0.6777,1.0803101
0.9997619047619049,0.005215163,0.6942999999999999,1.0338941
1.0,0.003463286,0.7239000000000001,0.9369333
1.0,0.0023924443,0.7332,0.92710906
1.0,0.002007686,0.7361,0.9350202
1.0,0.0014839732,0.7358,0.9167559
1.0,0.001174254,0.7336999999999999,0.9465605
1.0,0.0009922569,0.7388999999999999,0.9244449
1.0,0.00093645666,0.7422000000000001,0.9217709
1.0,0.00083944044,0.7317999999999998,0.97188103
1.0,0.0008574357,0.7366000000000001,0.95480126
1.0,0.0007237855,0.7384999999999999,0.9476286
1.0,0.0007517909,0.7304999999999999,0.9938955
1.0,0.0007126799,0.7378999999999999,0.9517155
1.0,0.00062434305,0.74,0.9489992
1.0,0.00061132514,0.7383,0.9466134
1.0,0.00058652175,0.7387999999999998,0.942791
